Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
2489.5,0.991469,0.0085305,676.623,2436,396738354,6,2,999997,2261747
2489.67,0.99147,0.00853015,676.595,2435.92,396738542,8,0,999996,2261608
2489.86,0.99147,0.0085301,676.591,2435.91,396738568,2,0,999999,2261585
2490,0.99147,0.00852974,676.563,2435.8,396738710,4,0,999998,2261442
2490.18,0.991471,0.00852931,676.529,2435.42,396738877,6,0,999997,2261274
2490.34,0.991471,0.00852891,676.497,2435.25,396739018,4,2,999998,2261111
2490.51,0.991471,0.00852844,676.46,2434.92,396739198,4,2,999998,2260924
2490.67,0.991472,0.00852777,676.407,2434.58,396739473,6,2,999997,2260658
2490.83,0.991473,0.00852719,676.36,2434.29,396739712,6,2,999997,2260423
2491.01,0.991473,0.00852645,676.302,2433.74,396739996,2,2,999999,2260127
2491.17,0.991474,0.0085262,676.282,2433.61,396740121,2,2,999999,2260027
2491.33,0.991474,0.00852588,676.257,2433.4,396740230,4,2,999998,2259898
2491.51,0.991475,0.00852517,676.2,2432.94,396740540,2,0,999999,2259613
2491.68,0.991475,0.00852455,676.151,2432.5,396740787,2,0,999999,2259366
2491.84,0.991476,0.00852415,676.12,2432.32,396740924,4,2,999998,2259208
2492.01,0.991476,0.00852395,676.104,2432.27,396741028,2,0,999999,2259125
2492.17,0.991476,0.0085236,676.076,2431.99,396741134,2,2,999999,2258986
2492.34,0.991477,0.0085233,676.052,2431.89,396741285,4,0,999998,2258867
2492.5,0.991477,0.00852287,676.018,2431.69,396741430,4,2,999998,2258693
2492.67,0.991478,0.00852195,675.945,2431.16,396741813,6,2,999997,2258328
2492.85,0.991479,0.00852143,675.904,2430.88,396742017,6,2,999997,2258120
2493,0.991479,0.00852113,675.88,2430.68,396742137,4,2,999998,2258000
2493.18,0.991479,0.00852069,675.845,2430.4,396742330,4,0,999998,2257822
2493.34,0.99148,0.00852026,675.811,2429.71,396742506,2,0,999999,2257647
2493.5,0.99148,0.00852014,675.801,2429.69,396742543,4,1,999998,2257601
2493.67,0.991481,0.00851942,675.745,2429.27,396742828,10,1,999995,2257319
2493.83,0.991481,0.00851904,675.714,2429.02,396742992,2,0,999999,2257161
2494.01,0.991481,0.0085185,675.671,2428.77,396743162,6,2,999997,2256945
2494.17,0.991482,0.00851803,675.634,2428.56,396743369,8,2,999996,2256758
2494.34,0.991482,0.00851768,675.607,2428.46,396743519,8,2,999996,2256621
2494.5,0.991483,0.00851725,675.572,2428.15,396743705,4,0,999998,2256447
2494.68,0.991483,0.00851671,675.529,2427.85,396743928,0,0,1000000,2256226
2494.84,0.991484,0.0085163,675.497,2427.62,396744068,6,2,999997,2256065
2495,0.991484,0.00851596,675.47,2427.48,396744220,6,0,999997,2255931
2495.17,0.991485,0.00851538,675.424,2426.92,396744446,4,2,999998,2255699
2495.34,0.991485,0.00851501,675.394,2426.65,396744565,6,2,999997,2255549
2495.53,0.991486,0.0085142,675.33,2426.11,396744899,4,2,999998,2255226
2495.67,0.991486,0.00851357,675.281,2425.53,396745144,8,2,999996,2254977
2495.84,0.991486,0.00851351,675.276,2425.46,396745205,2,0,999999,2254948
2496.02,0.991487,0.00851312,675.245,2425.11,396745285,4,2,999998,2254794
2496.19,0.991487,0.00851259,675.202,2424.64,396745562,4,2,999998,2254579
2496.35,0.991488,0.00851224,675.175,2424.45,396745712,4,0,999998,2254440
2496.51,0.991488,0.0085119,675.148,2424.13,396745836,2,2,999999,2254304
2496.67,0.991488,0.00851177,675.138,2424.1,396745903,0,0,1000000,2254251
2496.84,0.991489,0.00851125,675.097,2423.82,396746078,6,2,999997,2254047
2497.01,0.99149,0.00851038,675.027,2423.22,396746433,4,1,999998,2253695
2497.17,0.99149,0.00850959,674.965,2422.66,396746745,4,2,999998,2253380
2497.34,0.991491,0.00850936,674.947,2422.44,396746862,4,0,999998,2253290
2497.51,0.991491,0.00850896,674.914,2422.05,396747000,6,2,999997,2253128
2497.68,0.991491,0.0085085,674.878,2421.72,396747187,4,2,999998,2252943
2497.84,0.991492,0.00850798,674.837,2421.45,396747387,6,2,999997,2252737
2498.02,0.991493,0.00850721,674.776,2421.02,396747678,6,2,999997,2252431
2498.17,0.991493,0.00850702,674.761,2420.9,396747791,4,2,999998,2252351
2498.33,0.991493,0.00850671,674.736,2420.78,396747911,6,2,999997,2252230
2498.5,0.991494,0.00850623,674.698,2420.45,396748077,4,2,999998,2252034
2498.67,0.991494,0.00850581,674.665,2420.08,396748277,4,1,999998,2251869
2498.84,0.991495,0.00850515,674.612,2419.53,396748496,6,2,999997,2251605
2499,0.991495,0.00850474,674.58,2419,396748712,4,0,999998,2251440
2499.17,0.991496,0.00850432,674.547,2418.79,396748882,2,0,999999,2251271
2499.33,0.991496,0.00850376,674.502,2418.45,396749099,4,1,999998,2251049
2499.51,0.991497,0.00850294,674.437,2417.87,396749436,2,0,999999,2250717
2499.67,0.991498,0.00850227,674.384,2417.03,396749704,2,0,999999,2250449
2499.84,0.991498,0.00850203,674.365,2416.88,396749798,4,0,999998,2250354
2500.01,0.991498,0.00850174,674.342,2416.72,396749917,0,0,1000000,2250237
2500.17,0.991499,0.00850131,674.308,2416.51,396750085,4,0,999998,2250067
2500.33,0.991499,0.00850088,674.274,2416.33,396750257,4,0,999998,2249895
2500.5,0.9915,0.00850045,674.239,2415.88,396750433,2,0,999999,2249720
2500.67,0.9915,0.00850005,674.208,2415.72,396750567,8,2,999996,2249565
2500.83,0.991501,0.00849941,674.157,2415.41,396750842,8,0,999996,2249308
2501,0.991501,0.00849866,674.098,2414.89,396751087,4,2,999998,2249007
2501.17,0.991502,0.00849829,674.069,2414.75,396751280,4,2,999998,2248860
2501.34,0.991502,0.00849782,674.031,2414.47,396751467,6,2,999997,2248672
2501.52,0.991502,0.00849758,674.012,2414.38,396751580,2,0,999999,2248573
2501.68,0.991503,0.00849711,673.974,2413.96,396751755,6,1,999997,2248386
2501.86,0.991503,0.00849678,673.949,2413.83,396751899,2,0,999999,2248254
2502.02,0.991503,0.00849648,673.924,2413.58,396751957,4,2,999998,2248133
2502.17,0.991504,0.00849619,673.902,2413.48,396752106,4,1,999998,2248018
2502.35,0.991504,0.00849597,673.884,2413.38,396752193,6,2,999997,2247930
2502.51,0.991504,0.00849584,673.874,2413.33,396752247,4,2,999998,2247878
2502.67,0.991504,0.00849554,673.85,2413.22,396752369,10,2,999995,2247760
2502.84,0.991505,0.00849525,673.828,2413.04,396752460,2,2,999999,2247643
2503,0.991505,0.00849481,673.793,2412.86,396752645,4,2,999998,2247468
2503.22,0.991506,0.00849438,673.759,2412.61,396752843,4,2,999998,2247296
2503.34,0.991506,0.00849414,673.739,2412.5,396752953,4,0,999998,2247199
2503.51,0.991506,0.00849344,673.684,2412.07,396753207,8,2,999996,2246920
2503.67,0.991507,0.00849326,673.669,2411.98,396753299,6,1,999997,2246846
2503.84,0.991507,0.00849313,673.659,2411.95,396753359,2,0,999999,2246794
2504.01,0.991508,0.00849244,673.604,2411.06,396753631,2,2,999999,2246517
2504.17,0.991508,0.00849223,673.588,2410.95,396753723,0,0,1000000,2246431
2504.34,0.991508,0.00849189,673.56,2410.76,396753839,2,2,999999,2246295
2504.51,0.991508,0.00849143,673.524,2410.54,396754004,2,2,999999,2246113
2504.68,0.991509,0.00849075,673.47,2409.89,396754308,4,1,999998,2245840
2504.84,0.99151,0.0084903,673.435,2409.63,396754491,2,0,999999,2245662
2505.01,0.99151,0.00848999,673.41,2409.47,396754594,6,2,999997,2245540
2505.17,0.99151,0.00848969,673.386,2409.34,396754701,4,2,999998,2245416
2505.34,0.991511,0.00848873,673.31,2408.62,396755099,6,2,999997,2245035
2505.5,0.991512,0.0084882,673.268,2408.27,396755334,0,0,1000000,2244820
2505.69,0.991512,0.0084879,673.244,2408.05,396755456,0,0,1000000,2244698
2505.84,0.991513,0.00848737,673.202,2407.5,396755642,2,2,999999,2244488
2506,0.991513,0.00848704,673.176,2407.36,396755795,4,0,999998,2244357
2506.17,0.991513,0.00848657,673.139,2407.11,396755955,6,2,999997,2244171
2506.34,0.991514,0.00848565,673.065,2406.53,396756331,4,2,999998,2243799
2506.51,0.991515,0.00848528,673.036,2406.22,396756431,4,2,999998,2243652
2506.67,0.991515,0.00848485,673.003,2405.86,396756670,4,0,999998,2243482
2506.84,0.991516,0.00848413,672.945,2405.44,396756955,10,0,999995,2243194
2507,0.991516,0.00848373,672.914,2405.19,396757076,6,2,999997,2243034
2507.17,0.991517,0.00848331,672.88,2404.85,396757291,0,0,1000000,2242863
2507.34,0.991517,0.00848249,672.815,2404.14,396757600,4,2,999998,2242537
2507.51,0.991518,0.00848227,672.798,2403.98,396757700,6,0,999997,2242451
2507.67,0.991518,0.00848193,672.77,2403.76,396757841,4,0,999998,2242311
2507.86,0.991518,0.0084817,672.752,2403.69,396757934,2,0,999999,2242219
2508.01,0.991519,0.00848125,672.717,2403.39,396758110,4,0,999998,2242042
2508.17,0.991519,0.00848072,672.675,2403.01,396758258,8,2,999996,2241832
2508.33,0.99152,0.00848024,672.637,2402.74,396758512,6,0,999997,2241639
2508.5,0.99152,0.00847987,672.607,2402.56,396758617,6,2,999997,2241490
2508.67,0.991521,0.00847909,672.546,2401.96,396758973,6,0,999997,2241178
2508.86,0.991521,0.00847885,672.526,2401.88,396759056,6,2,999997,2241080
2509.01,0.991522,0.00847815,672.471,2401.3,396759334,8,1,999996,2240803
2509.19,0.991522,0.00847796,672.455,2401.21,396759432,2,0,999999,2240721
2509.34,0.991523,0.00847734,672.407,2400.72,396759650,6,2,999997,2240478
2509.53,0.991523,0.00847717,672.393,2400.61,396759742,2,1,999999,2240407
2509.67,0.991523,0.00847686,672.369,2400.39,396759867,4,0,999998,2240285
2509.83,0.991524,0.00847637,672.329,2400.14,396760066,4,0,999998,2240086
2510,0.991524,0.00847612,672.31,2400.04,396760165,4,0,999998,2239987
2510.18,0.991524,0.00847553,672.263,2399.71,396760377,4,2,999998,2239750
2510.35,0.991525,0.00847526,672.242,2399.62,396760508,4,0,999998,2239644
2510.5,0.991525,0.00847482,672.206,2399.25,396760635,4,2,999998,2239466
2510.69,0.991525,0.00847453,672.184,2399.12,396760802,2,0,999999,2239351
2510.84,0.991526,0.00847422,672.159,2398.86,396760877,6,2,999997,2239229
2511.01,0.991526,0.00847406,672.146,2398.77,396760992,2,0,999999,2239161
2511.18,0.991526,0.00847391,672.135,2398.7,396761041,6,1,999997,2239104
2511.34,0.991526,0.00847369,672.117,2398.66,396761126,4,2,999998,2239016
2511.51,0.991527,0.00847323,672.08,2398.37,396761326,0,0,1000000,2238828
2511.67,0.991527,0.00847288,672.053,2398.17,396761463,2,0,999999,2238690
2511.84,0.991528,0.00847232,672.008,2397.89,396761686,4,0,999998,2238466
2512.03,0.991528,0.0084719,671.975,2397.65,396761854,4,0,999998,2238298
2512.17,0.991528,0.00847164,671.954,2397.55,396761933,6,2,999997,2238194
2512.34,0.991529,0.00847109,671.911,2397.23,396762174,6,0,999997,2237977
2512.5,0.99153,0.00847034,671.852,2396.46,396762452,8,1,999996,2237678
2512.69,0.99153,0.00846988,671.815,2396.23,396762661,4,0,999998,2237491
2512.83,0.991531,0.00846945,671.781,2395.9,396762832,4,0,999998,2237320
2513,0.991531,0.00846885,671.733,2395.39,396763043,6,2,999997,2237080
2513.17,0.991531,0.00846869,671.72,2395.33,396763112,6,2,999997,2237014
2513.34,0.991532,0.00846807,671.672,2394.63,396763380,8,0,999996,2236770
2513.51,0.991532,0.00846755,671.63,2394.32,396763595,4,0,999998,2236557
2513.68,0.991533,0.00846723,671.604,2394.22,396763724,4,0,999998,2236428
2513.83,0.991533,0.00846688,671.577,2394.08,396763865,0,0,1000000,2236289
2514,0.991534,0.00846635,671.535,2393.74,396764058,4,2,999998,2236076
2514.17,0.991534,0.00846596,671.504,2393.55,396764199,4,2,999998,2235920
2514.35,0.991534,0.0084655,671.467,2393.21,396764407,6,2,999997,2235738
2514.5,0.991535,0.00846516,671.44,2393.05,396764551,4,0,999998,2235601
2514.69,0.991535,0.00846472,671.406,2392.76,396764730,0,0,1000000,2235424
2514.85,0.991536,0.00846424,671.367,2392.41,396764922,2,0,999999,2235231
2515.01,0.991536,0.00846387,671.338,2392.25,396765065,4,0,999998,2235087
2515.17,0.991537,0.00846327,671.291,2391.66,396765295,6,2,999997,2234848
2515.34,0.991537,0.00846246,671.227,2391.22,396765587,4,2,999998,2234523
2515.5,0.991538,0.00846202,671.191,2390.94,396765788,8,1,999996,2234347
2515.68,0.991539,0.00846139,671.141,2390.46,396766024,4,2,999998,2234093
2515.84,0.991539,0.00846066,671.084,2389.99,396766326,6,2,999997,2233803
2516.02,0.99154,0.00846039,671.062,2389.87,396766463,2,0,999999,2233690
2516.17,0.99154,0.00846019,671.046,2389.82,396766529,4,2,999998,2233611
2516.34,0.99154,0.00846,671.031,2389.7,396766613,6,0,999997,2233538
2516.52,0.99154,0.00845975,671.011,2389.62,396766712,2,2,999999,2233434
2516.67,0.99154,0.00845957,670.997,2389.55,396766788,4,0,999998,2233364
2516.84,0.991541,0.00845905,670.956,2389.06,396766944,4,2,999998,2233158
2517.02,0.991542,0.00845836,670.901,2388.62,396767251,4,2,999998,2232879
2517.18,0.991542,0.00845806,670.877,2388.51,396767393,4,0,999998,2232759
2517.33,0.991543,0.00845727,670.814,2387.24,396767661,4,2,999998,2232443
2517.5,0.991543,0.00845654,670.757,2386.89,396768003,0,0,1000000,2232151
2517.67,0.991544,0.00845608,670.721,2386.68,396768182,4,0,999998,2231970
2517.84,0.991544,0.00845564,670.685,2386.26,396768319,6,2,999997,2231793
2518,0.991545,0.00845507,670.64,2385.79,396768564,4,1,999998,2231565
2518.18,0.991545,0.00845485,670.623,2385.72,396768660,4,2,999998,2231478
2518.34,0.991545,0.00845456,670.6,2385.38,396768789,6,0,999997,2231362
2518.5,0.991546,0.00845436,670.584,2385.27,396768877,0,0,1000000,2231277
2518.67,0.991546,0.00845365,670.527,2384.75,396769160,2,0,999999,2230993
2518.83,0.991547,0.00845289,670.467,2383.6,396769459,6,0,999997,2230692
2519.01,0.991548,0.00845234,670.424,2383.32,396769668,2,2,999999,2230471
2519.17,0.991548,0.0084521,670.404,2383.16,396769735,6,2,999997,2230376
2519.34,0.991548,0.00845171,670.374,2383.02,396769930,4,2,999998,2230219
2519.51,0.991549,0.00845096,670.314,2382.58,396770219,4,2,999998,2229919
2519.67,0.991549,0.00845075,670.297,2382.54,396770313,6,1,999997,2229835
2519.84,0.99155,0.00845021,670.255,2382.26,396770491,4,2,999998,2229619
2520,0.99155,0.0084499,670.23,2382.2,396770636,6,2,999997,2229498
2520.18,0.991551,0.00844941,670.192,2382,396770826,6,2,999997,2229302
2520.36,0.991551,0.00844878,670.141,2381.49,396771105,4,0,999998,2229047
2520.52,0.991551,0.00844864,670.13,2381.4,396771120,4,2,999998,2228990
2520.67,0.991552,0.00844831,670.104,2381,396771297,2,0,999999,2228856
2520.84,0.991552,0.00844766,670.053,2380.38,396771529,6,2,999997,2228602
2521.02,0.991553,0.00844729,670.023,2380.18,396771702,2,0,999999,2228451
2521.17,0.991553,0.00844691,669.993,2380.02,396771836,6,2,999997,2228302
2521.34,0.991554,0.00844646,669.957,2379.66,396772037,2,0,999999,2228116
2521.51,0.991554,0.00844627,669.942,2379.51,396772057,4,2,999998,2228041
2521.67,0.991554,0.00844596,669.918,2379.37,396772221,8,1,999996,2227922
2521.86,0.991554,0.00844573,669.899,2379.17,396772304,2,2,999999,2227825
2522.01,0.991555,0.00844541,669.874,2379.05,396772443,6,1,999997,2227699
2522.17,0.991555,0.00844497,669.839,2378.77,396772611,4,2,999998,2227524
2522.37,0.991555,0.00844482,669.827,2378.73,396772689,4,0,999998,2227463
2522.51,0.991556,0.00844438,669.792,2378.17,396772865,6,0,999997,2227286
2522.68,0.991556,0.00844419,669.777,2378.11,396772928,4,2,999998,2227211
2522.83,0.991556,0.00844394,669.757,2377.95,396773042,4,0,999998,2227110
2523.01,0.991556,0.00844381,669.747,2377.88,396773091,6,1,999997,2227058
2523.17,0.991557,0.00844305,669.687,2377.31,396773355,6,2,999997,2226756
2523.34,0.991557,0.00844253,669.646,2376.98,396773583,6,2,999997,2226548
2523.54,0.991558,0.00844229,669.627,2376.89,396773700,4,0,999998,2226452
2523.67,0.991558,0.00844196,669.6,2376.47,396773837,2,0,999999,2226316
2523.83,0.991559,0.00844147,669.561,2376.17,396774031,4,0,999998,2226121
2524.01,0.991559,0.00844109,669.532,2375.95,396774181,4,0,999998,2225971
2524.17,0.991559,0.00844083,669.511,2375.81,396774239,4,2,999998,2225866
2524.34,0.991559,0.00844057,669.49,2375.59,396774382,6,2,999997,2225763
2524.51,0.99156,0.00844026,669.466,2375.32,396774516,2,0,999999,2225637
2524.67,0.99156,0.00843975,669.425,2375.01,396774660,8,2,999996,2225435
2524.86,0.991561,0.00843947,669.403,2374.89,396774825,4,2,999998,2225322
2525.01,0.991561,0.00843894,669.361,2374.43,396774991,2,2,999999,2225110
2525.17,0.991562,0.00843842,669.319,2373.96,396775228,6,2,999997,2224902
2525.34,0.991562,0.00843804,669.289,2373.81,396775389,4,2,999998,2224750
2525.5,0.991562,0.00843778,669.269,2373.7,396775510,2,0,999999,2224643
2525.67,0.991563,0.00843719,669.222,2373.31,396775729,6,2,999997,2224410
2525.85,0.991563,0.00843672,669.185,2373.09,396775900,4,2,999998,2224221
2526,0.991564,0.00843599,669.127,2372.58,396776203,6,2,999997,2223929
2526.17,0.991564,0.00843553,669.09,2372.39,396776406,4,0,999998,2223746
2526.34,0.991565,0.00843517,669.062,2372.18,396776550,4,0,999998,2223602
2526.5,0.991565,0.00843515,669.06,2372.18,396776557,6,0,999997,2223594
2526.67,0.991565,0.00843479,669.031,2371.96,396776702,6,0,999997,2223449
2526.84,0.991565,0.00843454,669.012,2371.82,396776781,8,2,999996,2223352
2527,0.991566,0.00843412,668.979,2371.6,396776967,6,0,999997,2223184
2527.17,0.991566,0.00843362,668.939,2371.1,396777147,6,2,999997,2222983
2527.34,0.991567,0.00843335,668.918,2371.03,396777252,4,2,999998,2222874
2527.51,0.991567,0.00843308,668.896,2370.87,396777377,6,1,999997,2222764
2527.68,0.991567,0.0084325,668.85,2370.42,396777605,6,2,999997,2222535
2527.84,0.991568,0.00843223,668.829,2370.35,396777724,6,0,999997,2222427
2528,0.991568,0.00843195,668.806,2370.24,396777840,4,0,999998,2222312
2528.17,0.991568,0.00843152,668.772,2369.85,396777977,4,2,999998,2222139
2528.33,0.991569,0.00843102,668.733,2369.3,396778201,12,0,999994,2221947
2528.5,0.991569,0.00843068,668.706,2369.11,396778310,6,2,999997,2221806
2528.68,0.991569,0.00843055,668.696,2369.06,396778383,2,2,999999,2221753
2528.84,0.99157,0.00843024,668.67,2368.94,396778525,4,0,999998,2221627
2529.05,0.99157,0.00842977,668.634,2368.74,396778709,2,2,999999,2221440
2529.17,0.991571,0.00842932,668.597,2368.47,396778886,8,2,999996,2221261
2529.35,0.991571,0.00842904,668.575,2368.31,396778985,4,2,999998,2221147
2529.5,0.991572,0.00842831,668.517,2367.72,396779268,4,2,999998,2220855
2529.67,0.991572,0.00842788,668.484,2367.56,396779444,4,2,999998,2220684
2529.85,0.991573,0.00842746,668.45,2367.39,396779642,0,0,1000000,2220512
2530,0.991573,0.00842721,668.43,2367.27,396779733,8,0,999996,2220417
2530.17,0.991573,0.0084265,668.374,2366.89,396780019,4,0,999998,2220133
2530.34,0.991574,0.00842631,668.359,2366.79,396780099,0,0,1000000,2220055
2530.51,0.991574,0.00842594,668.33,2366.52,396780243,4,0,999998,2219909
2530.67,0.991575,0.00842543,668.289,2366.2,396780454,0,0,1000000,2219700
2530.83,0.991575,0.008425,668.255,2365.87,396780599,6,2,999997,2219532
2531,0.991575,0.00842493,668.249,2365.87,396780645,4,2,999998,2219503
2531.17,0.991575,0.00842475,668.235,2365.81,396780721,4,0,999998,2219431
2531.34,0.991576,0.00842409,668.183,2365.34,396780985,4,0,999998,2219167
2531.5,0.991577,0.00842344,668.131,2364.66,396781249,0,0,1000000,2218905
2531.67,0.991577,0.00842261,668.066,2363.72,396781538,6,2,999997,2218578
2531.85,0.991578,0.00842216,668.03,2363.45,396781728,6,2,999997,2218395
2532,0.991578,0.0084215,667.977,2363.13,396782010,4,2,999998,2218131
2532.17,0.991579,0.00842125,667.958,2362.95,396782120,4,0,999998,2218032
2532.34,0.991579,0.00842078,667.921,2362.73,396782283,6,2,999997,2217846
2532.51,0.991579,0.0084206,667.906,2362.64,396782384,0,0,1000000,2217770
2532.67,0.99158,0.00842002,667.86,2362.33,396782614,4,0,999998,2217538
2532.84,0.99158,0.00841983,667.845,2362.25,396782688,6,0,999997,2217463
2533,0.991581,0.00841948,667.817,2362.11,396782827,6,0,999997,2217324
2533.18,0.991581,0.00841913,667.79,2361.95,396782972,0,0,1000000,2217182
2533.34,0.991581,0.00841888,667.77,2361.84,396783052,2,2,999999,2217083
2533.5,0.991581,0.00841864,667.75,2361.75,396783167,4,0,999998,2216985
2533.68,0.991582,0.00841818,667.714,2361.5,396783335,6,2,999997,2216802
2533.83,0.991582,0.0084178,667.684,2361.3,396783491,2,2,999999,2216649
2534.01,0.991583,0.00841731,667.645,2360.9,396783684,6,1,999997,2216455
2534.17,0.991583,0.00841701,667.621,2360.73,396783814,4,2,999998,2216333
2534.34,0.991583,0.00841656,667.585,2360.42,396783979,2,2,999999,2216152
2534.5,0.991584,0.00841593,667.535,2359.84,396784240,10,1,999995,2215904
2534.67,0.991585,0.00841534,667.489,2359.35,396784483,8,0,999996,2215667
2534.83,0.991585,0.00841521,667.478,2359.29,396784537,6,0,999997,2215614
2535,0.991585,0.00841479,667.445,2358.96,396784671,4,2,999998,2215445
2535.17,0.991585,0.00841444,667.418,2358.8,396784801,6,2,999997,2215309
2535.35,0.991586,0.00841407,667.388,2358.6,396784955,4,2,999998,2215156
2535.51,0.991586,0.00841377,667.364,2358.52,396785098,4,2,999998,2215037
2535.68,0.991586,0.00841356,667.348,2358.39,396785149,4,2,999998,2214953
2535.87,0.991586,0.00841344,667.338,2358.27,396785200,4,2,999998,2214905
2536.02,0.991587,0.00841316,667.316,2358.07,396785361,2,0,999999,2214792
2536.17,0.991587,0.00841273,667.282,2357.86,396785528,6,0,999997,2214623
2536.34,0.991588,0.00841237,667.253,2357.56,396785675,4,0,999998,2214477
2536.5,0.991588,0.00841179,667.208,2357.18,396785868,6,2,999997,2214248
2536.67,0.991588,0.00841162,667.194,2357.02,396785975,4,0,999998,2214177
2536.85,0.991589,0.00841126,667.166,2356.8,396786117,4,0,999998,2214035
2537.05,0.991589,0.00841091,667.138,2356.59,396786202,4,2,999998,2213894
2537.17,0.991589,0.00841059,667.112,2356.48,396786375,4,1,999998,2213765
2537.34,0.99159,0.00840979,667.049,2355.69,396786676,10,2,999995,2213450
2537.5,0.991591,0.00840933,667.012,2355.31,396786854,6,2,999997,2213262
2537.67,0.991591,0.00840887,666.975,2354.99,396787057,2,2,999999,2213075
2537.83,0.991592,0.00840832,666.932,2354.66,396787297,2,0,999999,2212856
2538,0.991592,0.0084078,666.891,2354.41,396787482,6,2,999997,2212651
2538.21,0.991592,0.00840744,666.862,2354.2,396787617,4,2,999998,2212505
2538.34,0.991593,0.00840684,666.815,2353.65,396787834,6,2,999997,2212266
2538.5,0.991594,0.00840622,666.765,2353.13,396788137,4,0,999998,2212015
2538.67,0.991594,0.00840571,666.725,2352.94,396788340,4,0,999998,2211812
2538.85,0.991595,0.00840525,666.689,2352.77,396788504,4,2,999998,2211629
2539,0.991595,0.00840513,666.679,2352.71,396788571,6,0,999997,2211580
2539.17,0.991595,0.00840472,666.646,2352.43,396788733,8,0,999996,2211417
2539.35,0.991596,0.00840422,666.607,2352.14,396788937,2,0,999999,2211216
2539.53,0.991596,0.00840389,666.581,2351.99,396789021,6,2,999997,2211086
2539.67,0.991596,0.00840367,666.563,2351.87,396789153,8,0,999996,2210997
2539.85,0.991597,0.00840271,666.487,2351.11,396789543,2,0,999999,2210610
2540,0.991597,0.00840249,666.469,2351.06,396789618,4,2,999998,2210523
2540.17,0.991598,0.00840202,666.432,2350.69,396789820,2,0,999999,2210333
2540.34,0.991598,0.00840173,666.409,2350.28,396789936,2,0,999999,2210217
2540.54,0.991598,0.00840148,666.389,2350.21,396790012,2,2,999999,2210117
2540.67,0.991599,0.00840148,666.389,2350.21,396790036,2,0,999999,2210117
2540.83,0.991599,0.00840135,666.379,2350.17,396790070,2,2,999999,2210066
2541.01,0.991599,0.00840121,666.368,2350.11,396790103,6,2,999997,2210015
2541.17,0.991599,0.00840099,666.351,2349.93,396790206,8,1,999996,2209927
2541.34,0.991599,0.00840055,666.316,2349.64,396790388,6,2,999997,2209750
2541.51,0.9916,0.00840001,666.273,2349.28,396790588,2,2,999999,2209531
2541.67,0.9916,0.00839964,666.244,2349.09,396790767,4,0,999998,2209385
2541.84,0.991601,0.00839886,666.181,2348.54,396791082,4,0,999998,2209070
2542.02,0.991602,0.00839817,666.127,2347.68,396791329,4,2,999998,2208797
2542.17,0.991602,0.00839802,666.115,2347.64,396791390,4,1,999998,2208737
2542.33,0.991603,0.00839714,666.046,2346.97,396791740,4,1,999998,2208385
2542.51,0.991603,0.0083965,665.994,2346.5,396791997,4,2,999998,2208126
2542.67,0.991604,0.0083958,665.939,2346.02,396792293,4,2,999998,2207849
2542.83,0.991604,0.00839557,665.921,2345.96,396792399,2,0,999999,2207754
2543.02,0.991604,0.00839544,665.91,2345.93,396792427,4,2,999998,2207702
2543.2,0.991605,0.00839522,665.893,2345.81,396792540,2,0,999999,2207613
2543.33,0.991606,0.00839432,665.822,2344.19,396792835,8,2,999996,2207258
2543.51,0.991606,0.00839398,665.794,2343.87,396793037,2,0,999999,2207116
2543.67,0.991606,0.00839352,665.758,2343.62,396793218,4,0,999998,2206934
2543.85,0.991607,0.00839323,665.735,2343.46,396793333,4,0,999998,2206819
2544,0.991607,0.00839305,665.721,2343.42,396793394,6,1,999997,2206748
2544.17,0.991607,0.00839272,665.694,2343.27,396793520,6,2,999997,2206614
2544.36,0.991607,0.00839262,665.687,2343.25,396793574,6,0,999997,2206577
2544.51,0.991608,0.0083922,665.654,2342.95,396793701,2,1,999999,2206407
2544.68,0.991609,0.00839126,665.579,2342.12,396794124,2,0,999999,2206029
2544.85,0.991609,0.00839074,665.538,2341.86,396794323,4,1,999998,2205822
2545,0.991609,0.00839052,665.521,2341.81,396794412,2,1,999999,2205735
2545.17,0.99161,0.00839025,665.499,2341.53,396794503,4,2,999998,2205627
2545.34,0.99161,0.00838992,665.472,2341.3,396794663,0,0,1000000,2205491
2545.5,0.99161,0.00838949,665.439,2340.96,396794772,6,2,999997,2205325
2545.69,0.991611,0.00838914,665.411,2340.71,396794971,2,0,999999,2205182
2545.85,0.991611,0.00838853,665.362,2339.31,396795215,4,0,999998,2204937
2546.02,0.991612,0.00838813,665.331,2338.93,396795372,6,0,999997,2204779
2546.17,0.991612,0.0083877,665.297,2338.62,396795547,2,0,999999,2204606
2546.33,0.991612,0.00838749,665.279,2338.48,396795630,6,0,999997,2204521
2546.52,0.991613,0.00838692,665.235,2338.09,396795856,6,0,999997,2204295
2546.67,0.991614,0.00838629,665.185,2337.47,396796110,4,0,999998,2204042
2546.83,0.991614,0.0083859,665.154,2337.19,396796211,4,2,999998,2203887
2547,0.991614,0.00838553,665.124,2336.93,396796405,6,2,999997,2203737
2547.17,0.991615,0.00838478,665.065,2336.38,396796702,6,2,999997,2203437
2547.35,0.991616,0.00838426,665.024,2336.09,396796922,4,0,999998,2203230
2547.51,0.991616,0.00838378,664.986,2335.76,396797102,4,2,999998,2203038
